Season,First Name,Last Name,Team,Age,Role,WAR,W,L,ERA,GP,GS,IP,CG,SHO,SV,K,BB,H,ER,HR,HBP,FIP,TP,BF,RA,WP,BAA,WHIP,WPCT,OBPA,K/BB,K/9,BB/9,H/9,HR/9,PPI,PPG,RA,Def,Corr,RA9def,RAA,RAAlev,WAA,WAR
9,Antonio,O'Connell,SCS,37,SP,0.9,6,11,5.11,20,20,98.2,1,1,0,69,28,104,56,15,1,3.59,1531,424,58,0,.245,1.34,.353,.314,2.46,6.3,2.6,9.5,1.4,15.5,76.6,58,0.21,0.014,5.31,-8.93,-8.93,-0.92,0.92
9,Miller,Oldham,JAK,38,SP/RP,0.5,8,4,5.12,51,0,65.0,0,0,1,57,30,56,37,9,1,3.59,1067,277,37,1,.202,1.32,.667,.314,1.90,7.9,4.2,7.8,1.2,16.4,20.9,37,0.68,0.009,5.22,-6.22,-6.22,-0.64,0.52
9,Jon,Nuptuals,GLA,33,SP,0.5,4,8,5.15,20,20,87.1,1,0,0,64,43,89,50,14,5,3.86,1501,398,56,3,.224,1.51,.133,.344,1.49,6.6,4.4,9.2,1.4,17.2,75.1,56,-0.93,0.013,5.68,-11.36,-11.36,-1.17,0.46
9,Crash,Reeves,PIT,33,SP,0.7,6,6,5.18,20,20,80.0,1,0,0,67,25,96,46,12,5,3.57,1332,355,47,2,.270,1.51,.500,.355,2.68,7.5,2.8,10.8,1.3,16.7,66.6,47,-0.72,0.012,5.21,-7.38,-7.38,-0.76,0.74
9,Jules,Verne,NGO,23,RP,0.1,6,3,5.19,38,0,43.1,0,0,6,42,20,40,25,9,1,3.84,739,192,27,1,.208,1.38,.667,.318,2.10,8.7,4.2,8.3,1.9,17.1,19.4,27,0.19,0.006,5.65,-6.35,-6.35,-0.65,0.08
9,Jorge,Cuevas,SEO,30,RP,0.4,7,3,5.21,44,0,57.0,0,0,0,42,15,58,33,13,2,3.90,845,238,34,1,.244,1.28,.700,.315,2.80,6.6,2.4,9.2,2.1,14.8,19.2,34,0.94,0.008,5.52,-5.60,-5.60,-0.58,0.39
9,Kris,Trevino,JSB,24,SP,0.0,3,8,5.21,20,20,86.1,0,0,0,76,38,88,50,14,8,3.75,1447,393,58,2,.224,1.46,.273,.341,2.00,7.9,4.0,9.2,1.5,16.8,72.4,58,-0.58,0.013,5.99,-15.44,-15.44,-1.59,0.02
9,E.E.,Steez,MUN,36,SP,0.2,2,4,5.22,20,20,70.2,0,0,0,64,24,79,41,9,2,3.42,1186,311,46,0,.254,1.46,.133,.338,2.67,8.2,3.1,10.1,1.1,16.8,59.3,46,0.24,0.010,5.89,-10.87,-10.87,-1.12,0.20
9,Teeny,Extreme,NYF,22,CL,-0.1,2,6,5.24,37,0,34.1,0,0,20,32,17,39,20,5,0,3.60,569,155,23,0,.252,1.63,.250,.361,1.88,8.4,4.5,10.2,1.3,16.6,15.4,23,0.19,0.005,6.08,-6.32,-6.32,-0.65,-0.07
9,Mulberry,Campos,KBC,29,SP,0.3,5,10,5.28,21,21,88.2,2,2,0,80,34,110,52,15,4,3.66,1466,408,57,1,.270,1.62,.133,.363,2.35,8.1,3.5,11.2,1.5,16.5,69.8,57,-0.46,0.013,5.74,-13.11,-13.11,-1.35,0.30
9,Andrea,Bishop,NYF,27,SP,0.5,2,8,5.30,20,20,93.1,0,0,0,75,28,93,55,11,6,3.44,1491,399,58,0,.233,1.30,.200,.318,2.68,7.2,2.7,9.0,1.1,16.0,74.6,58,0.52,0.014,5.64,-12.44,-12.44,-1.28,0.46
9,Noah,Ford,GLA,30,SP,0.8,6,7,5.33,20,20,99.2,3,0,0,89,22,104,59,21,3,3.67,1524,417,61,1,.249,1.26,.462,.309,4.05,8.0,2.0,9.4,1.9,15.3,76.2,61,-0.96,0.015,5.42,-10.15,-10.15,-1.04,0.81
9,Elliott,Blackwell,CAS,28,RP,0.2,1,1,5.34,27,0,30.1,0,0,3,26,12,39,18,4,2,3.56,533,142,19,0,.275,1.68,.500,.373,2.17,7.7,3.6,11.6,1.2,17.6,19.7,19,-0.75,0.004,5.41,-3.23,-3.23,-0.33,0.18
9,Density,Angeles,DUB,27,SP,0.7,4,10,5.34,20,20,96.0,1,0,0,85,35,110,57,21,2,3.84,1497,423,60,0,.260,1.51,.286,.348,2.43,8.0,3.3,10.3,2.0,15.6,74.9,60,-1.38,0.014,5.50,-10.57,-10.57,-1.09,0.71
9,Earl,Arthur,HAV,39,SP,0.2,4,10,5.36,20,19,82.1,1,1,0,66,36,99,49,12,2,3.66,1404,376,54,3,.263,1.64,.286,.364,1.83,7.2,3.9,10.8,1.3,17.1,70.2,54,-0.46,0.012,5.85,-12.94,-12.94,-1.33,0.21
9,Malick,Diallo,DAK,29,SP,-0.3,1,10,5.38,20,20,87.0,3,0,0,70,31,96,52,18,3,3.85,1398,387,61,0,.248,1.46,.091,.336,2.26,7.2,3.2,9.9,1.9,16.1,69.9,61,0.30,0.013,6.34,-18.35,-18.35,-1.89,-0.26
9,William,Warren,BSD,22,SP,0.5,4,10,5.38,20,20,92.0,2,0,0,83,51,84,55,12,3,3.65,1524,406,56,1,.207,1.47,.286,.340,1.63,8.1,5.0,8.2,1.2,16.6,76.2,56,0.51,0.013,5.53,-12.11,-12.11,-1.25,0.48
9,Abel,Conner,BBR,34,RP,0.0,2,1,5.40,7,0,8.1,0,0,0,5,1,11,5,1,0,3.34,131,37,5,0,.297,1.44,.667,.324,5.00,5.4,1.1,11.9,1.1,15.7,18.7,5,0.04,0.001,5.45,-0.96,-0.96,-0.10,0.04
9,Declan,Franks,PDX,32,SP,0.1,3,9,5.40,20,20,83.1,0,0,0,59,35,99,50,12,7,3.76,1400,388,56,0,.255,1.61,.250,.363,1.69,6.4,3.8,10.7,1.3,16.8,70.0,56,-0.63,0.012,5.98,-13.66,-13.66,-1.41,0.15
9,Jordan,Vegas,JSB,34,SP,0.5,5,8,5.42,20,20,84.2,0,0,0,54,38,100,51,13,5,3.85,1472,384,52,2,.260,1.63,.385,.372,1.42,5.7,4.0,10.6,1.4,17.4,73.6,52,-0.62,0.012,5.46,-10.21,-10.21,-1.05,0.53
9,Yousef,Gleaming,JSB,35,RP,-0.2,6,4,5.43,48,0,53.0,0,0,1,40,21,66,32,9,2,3.77,842,242,37,0,.273,1.64,.600,.368,1.90,6.8,3.6,11.2,1.5,15.9,17.5,37,-0.38,0.008,6.22,-10.96,-10.96,-1.13,-0.23
9,Harold,Knight,SCS,37,SP,0.1,3,5,5.44,20,20,86.0,0,0,0,81,40,99,52,17,2,3.82,1491,395,57,3,.251,1.62,.375,.357,2.03,8.5,4.2,10.4,1.8,17.3,74.6,57,0.17,0.013,5.98,-14.22,-14.22,-1.46,0.15
9,Fabian,McMenamin,HON,32,SP,0.2,2,6,5.52,20,20,73.1,0,0,0,60,33,84,45,7,3,3.46,1295,337,46,2,.249,1.60,.250,.356,1.82,7.4,4.1,10.3,0.9,17.7,64.8,46,0.04,0.011,5.65,-11.77,-11.77,-1.21,0.16
9,DJ,Mueller,BUS,39,SP,0.6,4,4,5.55,20,20,82.2,0,0,0,51,26,96,51,14,2,3.76,1371,362,51,1,.265,1.48,.500,.343,1.96,5.6,2.8,10.5,1.5,16.6,68.6,51,1.27,0.012,5.69,-9.52,-9.52,-0.98,0.56
9,Kailani,Day,HON,32,RP,-0.1,4,2,5.56,31,0,34.0,0,0,0,18,9,41,21,3,0,3.39,552,149,22,0,.275,1.47,.667,.336,2.00,4.8,2.4,10.9,0.8,16.2,17.8,22,0.02,0.005,5.83,-6.21,-6.21,-0.64,-0.06
9,Tomas,McMillan,KBC,27,RP,-0.1,5,4,5.58,49,0,59.2,0,0,1,52,19,76,37,10,2,3.60,929,273,40,1,.278,1.59,.556,.355,2.74,7.8,2.9,11.5,1.5,15.6,19.0,40,-0.32,0.009,5.99,-10.59,-10.59,-1.09,-0.09
9,Korbin,Asiago,JSB,34,RP,0.0,5,2,5.68,42,0,50.2,0,0,0,42,21,68,32,3,2,3.26,854,233,33,0,.292,1.76,.714,.391,2.00,7.5,3.7,12.1,0.5,16.9,20.1,33,-0.37,0.007,5.80,-8.10,-8.10,-0.83,0.01
9,Clamp,Clements,HON,33,SP,0.0,6,10,5.74,20,20,94.0,0,0,0,76,21,116,60,13,1,3.39,1466,411,61,0,.282,1.46,.375,.336,3.62,7.3,2.0,11.1,1.2,15.6,73.3,61,0.05,0.014,5.85,-17.13,-17.13,-1.76,0.00
9,Leonard,Gett,DUB,33,CL,0.2,3,7,5.75,41,0,56.1,0,0,18,26,27,59,36,10,3,4.09,906,250,36,1,.236,1.53,.300,.356,0.96,4.2,4.3,9.4,1.6,16.1,22.1,36,-0.91,0.008,5.61,-7.03,-7.03,-0.72,0.22
9,Dante,Mejia,BBR,31,RP,-0.3,3,0,5.79,9,0,4.2,0,0,0,4,4,5,3,1,0,4.31,81,24,6,0,.208,1.93,1.000,.375,1.00,7.7,7.7,9.6,1.9,17.4,9.0,6,0.02,0.001,11.61,-3.74,-3.74,-0.38,-0.31
9,Anne,Healthy,KBC,28,CL,-0.4,1,6,5.79,31,0,32.2,0,0,15,24,10,40,21,6,3,3.80,560,152,25,1,.263,1.53,.143,.349,2.40,6.6,2.8,11.0,1.7,17.1,18.1,25,-0.18,0.005,6.84,-8.89,-8.89,-0.91,-0.37
9,Zariah,North,BOS,36,SP,0.1,6,10,5.84,20,20,94.0,2,1,0,67,37,87,61,13,3,3.65,1509,400,63,4,.218,1.32,.375,.318,1.81,6.4,3.5,8.3,1.2,16.1,75.5,63,1.30,0.014,6.16,-16.30,-16.30,-1.68,0.08
9,Jessie,Hart,MFP,36,RP,-0.6,7,5,5.93,45,0,57.2,0,0,2,38,25,83,38,4,2,3.43,1009,280,44,1,.296,1.87,.583,.393,1.52,5.9,3.9,13.0,0.6,17.5,22.4,44,-0.15,0.008,6.84,-15.62,-15.62,-1.61,-0.64
9,Donovan,Riley,GLA,36,RP,-0.1,5,1,5.94,29,0,33.1,0,0,1,20,18,36,22,2,1,3.53,546,147,23,0,.245,1.62,.833,.374,1.11,5.4,4.9,9.7,0.5,16.4,18.8,23,-0.36,0.005,6.11,-6.03,-6.03,-0.62,-0.06
9,BB,Goldberg,MTL,36,RP,0.0,4,3,5.97,30,0,31.2,0,0,0,19,14,44,21,5,3,3.92,519,149,21,0,.295,1.83,.571,.409,1.36,5.4,4.0,12.5,1.4,16.4,17.3,21,0.20,0.005,6.03,-5.42,-5.42,-0.56,-0.03
9,Dakota,Bishop,PIT,35,SP,-0.5,2,10,6.05,20,20,83.1,0,0,0,61,34,98,56,13,5,3.76,1414,377,61,0,.260,1.58,.167,.363,1.79,6.6,3.7,10.6,1.4,17.0,70.7,61,-0.77,0.012,6.50,-19.70,-19.70,-2.03,-0.47
9,Derrick,Boyd,DUB,36,SP,-0.1,2,9,6.18,20,20,90.1,1,0,0,61,34,118,62,13,3,3.68,1453,409,64,3,.289,1.68,.182,.379,1.79,6.1,3.4,11.8,1.3,16.1,72.7,64,-1.47,0.013,6.23,-17.32,-17.32,-1.78,-0.10
9,Bray,Grammersh,CAS,21,SP/RP,0.0,3,7,6.19,33,0,52.1,0,0,7,56,20,62,36,12,0,3.76,873,234,36,0,.265,1.57,.300,.350,2.80,9.6,3.4,10.7,2.1,16.7,26.5,36,-1.12,0.008,6.00,-8.98,-8.98,-0.92,0.00
9,Callum,Cain,MTL,36,CL,-0.5,3,10,6.23,43,0,39.0,0,0,23,32,13,51,27,8,1,3.80,626,183,30,1,.279,1.64,.231,.355,2.46,7.4,3.0,11.8,1.8,16.1,14.6,30,0.24,0.006,6.98,-10.81,-10.81,-1.11,-0.45
9,Kira,Chan,CAS,25,SP,-0.1,4,8,6.30,20,20,75.2,0,0,0,84,23,100,53,17,0,3.64,1315,341,54,0,.293,1.63,.133,.361,3.65,10.0,2.7,11.9,2.0,17.4,65.8,54,-1.66,0.011,6.23,-14.71,-14.71,-1.51,-0.11
9,Clayton,Stephens,MSLA,24,SP/RP,-0.1,1,4,6.32,24,0,37.0,0,0,3,31,13,49,26,9,6,4.11,608,178,26,0,.275,1.68,.200,.382,2.38,7.5,3.2,11.9,2.2,16.4,25.1,26,-0.15,0.005,6.29,-7.67,-7.67,-0.79,-0.13
9,Elder,Nash,CAR,33,RP,-0.5,7,4,6.39,45,0,50.2,0,0,5,45,14,73,36,12,1,3.83,827,235,39,1,.311,1.72,.636,.374,3.21,8.0,2.5,13.0,2.1,16.3,18.4,39,-0.04,0.007,6.92,-13.21,-13.21,-1.36,-0.51
9,Nathaniel,Botham,MFP,35,SP/RP,-0.6,1,9,6.41,20,20,66.0,0,0,0,46,32,73,47,18,2,4.33,1089,299,50,2,.244,1.59,.100,.358,1.44,6.3,4.4,10.0,2.5,16.5,54.5,50,-0.14,0.010,6.80,-17.54,-17.54,-1.80,-0.63
9,Miguel,Nava,MSLA,22,SP,-0.7,5,8,6.43,20,20,71.1,0,0,0,43,37,95,51,8,6,3.79,1265,344,55,1,.276,1.85,.385,.401,1.16,5.4,4.7,12.0,1.0,17.7,63.3,55,-0.31,0.010,6.90,-19.48,-19.48,-2.00,-0.67
9,James,Parra,MUN,32,CL,-0.6,5,5,6.54,37,0,42.2,0,0,18,37,22,49,31,6,5,3.76,719,201,34,0,.244,1.66,.500,.378,1.68,7.8,4.6,10.3,1.3,16.9,19.4,34,0.15,0.006,7.20,-12.89,-12.89,-1.33,-0.61
9,Zayne,Rossi,SPT,41,RP,-0.5,5,4,6.55,39,0,45.1,0,0,0,30,18,62,33,8,3,3.89,727,211,35,1,.294,1.76,.556,.393,1.67,6.0,3.6,12.3,1.6,16.0,18.6,35,-1.02,0.007,6.75,-12.21,-12.21,-1.26,-0.49
9,Wilfred,Li,SCS,29,RP,-0.6,5,1,6.56,32,0,35.2,0,0,1,38,15,42,26,6,2,3.60,593,164,29,0,.256,1.60,.833,.360,2.53,9.6,3.8,10.6,1.5,16.6,18.5,29,0.07,0.005,7.34,-11.34,-11.34,-1.17,-0.57
9,Ximena,Conner,CHI,35,SP/RP,-0.4,8,3,6.61,36,0,49.0,0,0,4,40,15,52,36,10,0,3.75,821,211,36,1,.246,1.37,.727,.318,2.67,7.3,2.8,9.6,1.8,16.8,22.8,36,0.57,0.007,6.72,-12.85,-12.85,-1.32,-0.45
9,Chip,Foley,GLA,39,CL,-0.3,2,6,6.68,32,0,31.0,0,0,16,31,7,32,23,5,2,3.42,468,130,24,0,.246,1.26,.250,.315,4.43,9.0,2.0,9.3,1.5,15.1,14.6,24,-0.29,0.005,6.88,-8.27,-8.27,-0.85,-0.33
9,Lenny,Sacred,PIT,33,CL,-0.5,1,3,6.81,36,0,37.0,0,0,17,31,13,47,28,12,0,4.30,642,170,29,0,.276,1.62,.250,.353,2.38,7.5,3.2,11.4,2.9,17.4,17.8,29,-0.33,0.005,6.97,-10.76,-10.76,-1.11,-0.48
9,Star,Wise,CDMX,26,CL,-0.3,2,5,6.83,30,0,29.0,0,0,15,20,23,33,22,3,2,3.95,555,141,22,1,.234,1.93,.286,.411,0.87,6.2,7.1,10.2,0.9,19.1,18.5,22,0.17,0.004,6.88,-7.94,-7.94,-0.82,-0.33
9,Buck,Andrews,DUB,36,RP,-0.9,6,2,6.92,40,0,40.1,0,0,0,22,21,64,31,9,2,4.27,781,207,36,0,.309,2.11,.750,.420,1.05,4.9,4.7,14.3,2.0,19.4,19.5,36,-0.75,0.006,7.86,-15.15,-15.15,-1.56,-0.88
9,Villa,Logan,MTL,39,SP,-1.3,1,9,7.01,20,19,68.0,1,0,0,37,35,88,53,11,4,4.01,1162,330,59,1,.267,1.81,.100,.385,1.06,4.9,4.6,11.6,1.5,17.1,58.1,59,0.45,0.010,7.87,-25.41,-25.41,-2.61,-1.34
9,Cooper,Caterpillar,GLA,26,RP,-0.8,6,4,7.16,38,0,44.0,0,0,1,32,33,52,35,5,2,3.90,827,214,37,1,.243,1.93,.600,.407,0.97,6.5,6.7,10.6,1.0,18.8,21.8,37,-0.49,0.006,7.47,-14.60,-14.60,-1.50,-0.76
9,Pop,Worrymore,NGO,21,RP,-0.9,4,2,7.22,33,0,38.2,0,0,9,21,19,47,31,5,0,3.79,644,178,33,0,.264,1.71,.667,.371,1.11,4.9,4.4,10.9,1.2,16.7,19.5,33,0.22,0.006,7.73,-14.61,-14.61,-1.50,-0.86
9,Kash,Lin,PDX,36,RP,-0.8,0,3,7.29,16,0,21.0,0,0,0,15,9,33,17,5,1,4.13,396,108,22,1,.306,2.00,.000,.398,1.67,6.4,3.9,14.1,2.1,18.9,24.8,22,-0.18,0.003,9.35,-11.36,-11.36,-1.17,-0.81
9,Canopy,Overly,BBR,35,RP,-1.0,5,4,7.51,36,0,44.1,0,0,0,35,17,53,37,12,2,4.18,752,205,38,0,.259,1.58,.556,.351,2.06,7.1,3.5,10.8,2.4,17.0,20.9,38,0.20,0.006,7.75,-16.49,-16.49,-1.70,-0.95
9,Fender,McGuire,SPT,30,CL,-0.5,1,6,7.57,30,0,27.1,0,0,11,34,12,35,23,5,1,3.54,493,129,23,0,.271,1.72,.143,.372,2.83,11.2,4.0,11.5,1.6,18.0,16.4,23,-0.52,0.004,7.40,-9.35,-9.35,-0.96,-0.50
9,Ronin,Carpenter,BBR,28,SP,-1.9,3,9,7.90,20,20,84.1,0,0,0,57,48,109,74,19,1,4.21,1418,404,75,3,.270,1.86,.250,.391,1.19,6.1,5.1,11.6,2.0,16.8,70.9,75,0.40,0.012,8.05,-33.91,-33.91,-3.49,-1.91
10,Anthony,Feducci,VAL,32,RP,3.9,10,1,1.26,57,0,78.2,0,0,0,71,24,56,11,1,2,2.88,1137,311,11,1,.180,1.02,.909,.264,2.96,8.1,2.7,6.4,0.1,14.5,19.9,11,-0.06,0.015,1.25,25.77,24.88,2.58,3.86
10,Warden,Hernandez,NYF,26,SP,6.3,10,5,1.60,20,20,124.0,7,4,0,130,27,75,22,8,3,2.92,1672,473,22,1,.159,0.82,.667,.222,4.81,9.4,2.0,5.4,0.6,13.5,83.6,22,0.24,0.023,1.61,38.13,38.13,3.95,6.27
10,William,Warren,BSD,23,SP,4.7,10,5,1.75,20,20,113.1,5,3,0,90,34,82,22,3,5,3.03,1623,439,27,2,.187,1.02,.667,.276,2.65,7.1,2.7,6.5,0.2,14.3,81.2,27,1.71,0.021,2.28,25.23,25.23,2.62,4.73
10,Derrick,Boyd,MSLA,37,SP,1.5,2,1,1.78,6,6,30.1,0,0,0,28,9,24,6,1,1,2.96,460,122,6,2,.197,1.09,.667,.279,3.11,8.3,2.7,7.1,0.3,15.2,76.7,6,-0.18,0.006,1.73,8.95,8.95,0.93,1.49
10,Beau,Rosas,JAK,29,RP,2.4,12,1,1.88,46,0,57.1,0,0,2,61,10,46,12,5,0,2.94,821,222,12,1,.207,0.98,.923,.252,6.10,9.6,1.6,7.2,0.8,14.3,17.8,12,1.18,0.011,2.07,13.78,13.77,1.43,2.37
10,Alessandro,Dodson,CHI,32,CL,1.2,0,2,1.93,28,0,28.0,0,0,20,23,13,15,6,1,1,3.21,437,115,7,0,.130,1.00,.000,.252,1.77,7.4,4.2,4.8,0.3,15.6,15.6,7,0.10,0.005,2.28,6.06,6.84,0.71,1.17
10,Ray,Bangit,BSD,27,CL,1.4,3,4,2.01,33,0,40.1,0,0,17,47,10,30,9,2,2,2.84,616,162,11,0,.185,0.99,.429,.259,4.70,10.5,2.2,6.7,0.4,15.3,18.7,11,0.56,0.008,2.58,7.26,7.35,0.76,1.42
10,Star,Wise,CDMX,27,CL,1.7,2,1,2.06,34,0,39.1,0,0,21,18,12,39,9,2,1,3.35,583,166,9,0,.235,1.30,.667,.313,1.50,4.1,2.7,8.9,0.5,14.8,17.1,9,-0.20,0.007,2.01,9.95,10.67,1.11,1.75
10,Cohen,Mackie,JAK,31,SP,3.1,6,1,2.12,20,20,80.2,1,1,0,61,25,54,19,6,3,3.27,1194,321,21,1,.168,0.98,.857,.255,2.44,6.8,2.8,6.0,0.7,14.8,59.7,21,1.82,0.015,2.55,15.86,15.86,1.64,3.14
10,Teeny,Extreme,NYF,23,CL,1.2,3,2,2.12,27,0,29.2,0,0,14,30,7,24,7,1,1,2.84,444,120,7,0,.200,1.04,.600,.267,4.29,9.1,2.1,7.3,0.3,15.0,16.4,7,0.06,0.006,2.14,7.10,7.21,0.75,1.23
10,Jason,Baldwin,HON,28,RP,1.6,8,2,2.19,45,0,61.2,0,0,0,48,29,53,15,5,2,3.44,986,268,22,2,.198,1.33,.800,.313,1.66,7.0,4.2,7.7,0.7,16.0,21.9,22,-0.43,0.012,3.15,6.30,6.08,0.63,1.64
10,Harper,Donathan,SEO,35,SP/RP,2.7,3,8,2.26,20,20,79.2,0,0,0,69,19,59,20,7,4,3.19,1137,317,26,0,.186,0.98,.273,.259,3.63,7.8,2.1,6.7,0.8,14.3,56.9,26,0.88,0.015,3.04,12.96,12.78,1.33,2.72
10,Colette,Burch,BUS,27,RP,2.8,4,3,2.28,58,0,71.0,0,0,3,65,14,63,18,7,2,3.14,1019,290,20,0,.217,1.08,.571,.272,4.64,8.2,1.8,8.0,0.9,14.4,17.6,20,-0.09,0.013,2.52,15.59,15.68,1.63,2.79
10,Thrash,Allmeyer,SCS,29,SP,4.4,6,6,2.29,20,20,106.1,2,1,0,87,28,81,27,9,4,3.22,1628,428,28,0,.189,1.03,.500,.264,3.11,7.4,2.4,6.9,0.8,15.3,81.4,28,1.43,0.020,2.49,22.94,22.94,2.38,4.36
10,Lando,Dean,HON,31,SP/RP,2.9,7,1,2.30,49,1,78.1,0,0,0,84,15,57,20,8,2,3.04,1171,302,21,0,.189,0.92,.875,.245,5.60,9.7,1.7,6.5,0.9,14.9,23.9,21,-0.45,0.015,2.36,14.85,14.64,1.52,2.89
10,Bryan,Brewer,PDX,39,RP,1.2,3,1,2.38,36,0,34.0,0,0,3,26,12,28,9,2,1,3.23,500,138,10,0,.203,1.18,.750,.297,2.17,6.9,3.2,7.4,0.5,14.7,13.9,10,0.06,0.006,2.66,6.39,6.58,0.68,1.24
10,Lilyana,Peralta,NYN,33,CL,1.5,3,3,2.44,47,0,44.1,0,0,24,38,12,39,12,5,2,3.11,706,183,14,2,.213,1.15,.500,.290,3.17,7.7,2.4,7.9,1.0,15.9,15.0,14,0.09,0.008,2.86,7.07,7.15,0.74,1.47
10,Wixit,Holmes,CDMX,31,RP,2.2,6,5,2.44,48,0,59.0,0,0,1,66,15,46,16,7,1,3.14,905,236,16,2,.195,1.03,.545,.263,4.40,10.1,2.3,7.0,1.1,15.3,18.9,16,-0.22,0.011,2.41,12.35,12.13,1.26,2.23
10,Volodymyr,Antonyuk,SEO,21,SP/RP,2.2,8,3,2.48,31,0,54.1,0,0,3,57,14,42,15,3,1,2.92,780,219,15,1,.192,1.03,.727,.260,4.07,9.4,2.3,7.0,0.5,14.4,25.2,15,0.58,0.010,2.58,11.59,12.31,1.28,2.23
10,E.E.,Steez,MUN,37,SP,3.8,5,4,2.49,20,20,94.0,2,1,0,87,34,72,26,5,4,3.12,1428,388,28,1,.186,1.13,.556,.284,2.56,8.3,3.3,6.9,0.5,15.2,71.4,28,-0.95,0.018,2.59,19.34,19.34,2.01,3.76
10,Dimo,Papardelle,BOS,35,RP,2.1,7,2,2.52,35,0,53.2,0,0,4,47,19,39,15,2,1,3.05,805,212,15,0,.184,1.08,.778,.278,2.47,7.9,3.2,6.5,0.3,15.0,23.0,15,-0.11,0.010,2.50,11.60,12.23,1.27,2.14
10,Amir,Dapper,CAS,29,RP,1.4,4,0,2.52,36,0,39.1,0,0,3,21,6,32,11,4,2,3.39,505,151,12,0,.212,0.97,1.000,.265,3.50,4.8,1.4,7.3,0.9,12.8,14.0,12,-0.46,0.007,2.64,7.37,7.59,0.79,1.43
10,Connor,Buck,NYN,32,RP,0.9,3,1,2.56,28,0,31.2,0,0,1,25,20,25,9,1,0,3.34,551,140,11,1,.179,1.42,.750,.321,1.25,7.1,5.7,7.1,0.3,17.4,19.7,11,0.07,0.006,3.14,4.05,4.02,0.42,0.93
10,Schnitzel,Doyle,JAK,30,SP,3.6,11,5,2.57,20,20,101.2,2,1,0,76,36,86,29,7,2,3.27,1569,418,30,0,.206,1.20,.688,.297,2.11,6.7,3.2,7.6,0.6,15.4,78.5,30,2.40,0.019,2.87,16.36,16.36,1.70,3.59
10,Dub,Mosley,SEO,36,CL,0.3,0,1,2.57,7,0,7.0,0,0,4,4,5,4,2,1,0,4.05,104,29,2,0,.138,1.29,.000,.310,0.80,5.1,6.4,5.1,1.3,14.9,14.9,2,0.08,0.001,2.67,1.42,1.49,0.15,0.27
10,Jordan,Vegas,JSB,35,SP,3.5,6,4,2.60,20,20,100.1,2,1,0,86,47,78,29,6,7,3.33,1614,429,31,0,.182,1.25,.600,.308,1.83,7.7,4.2,7.0,0.5,16.1,80.7,31,1.71,0.019,2.93,15.40,15.40,1.60,3.47
10,BB,Goldberg,CAR,37,RP,2.4,10,2,2.63,47,0,65.0,0,0,5,48,24,49,19,5,3,3.36,935,264,19,0,.186,1.12,.833,.288,2.00,6.6,3.3,6.8,0.7,14.4,19.9,19,0.47,0.012,2.70,12.62,13.22,1.37,2.44
10,Jon,Nuptuals,GLA,34,SP,2.0,2,1,2.68,10,10,53.2,0,0,0,50,14,47,16,4,3,3.12,800,218,17,0,.216,1.14,.667,.294,3.57,8.4,2.3,7.9,0.7,14.9,80.0,17,-0.55,0.010,2.76,10.04,10.04,1.04,2.03
10,Dylan,Resplendant,KBC,33,RP,2.0,8,4,2.70,50,0,66.2,0,0,0,70,27,54,20,2,1,2.95,1039,280,22,0,.193,1.21,.667,.293,2.59,9.5,3.6,7.3,0.3,15.6,20.8,22,0.24,0.013,3.00,9.34,9.01,0.93,2.02
10,Cownt,Magnifico,PDX,33,SP,4.3,8,7,2.70,20,20,113.1,2,1,0,115,24,94,34,12,2,3.11,1625,452,35,0,.208,1.04,.533,.265,4.79,9.1,1.9,7.5,1.0,14.3,81.3,35,0.19,0.021,2.79,20.74,20.74,2.15,4.26
10,Newt,Hughes,DUB,36,RP,1.4,11,4,2.73,45,0,52.2,0,0,0,33,8,63,16,4,0,3.16,855,220,20,0,.286,1.35,.733,.323,4.13,5.6,1.4,10.8,0.7,16.2,19.0,20,0.11,0.010,3.44,5.38,5.20,0.54,1.40
10,Kash,Lin,SPT,37,RP,1.4,3,3,2.76,49,0,62.0,0,0,0,51,16,61,19,9,6,3.54,955,257,25,0,.237,1.24,.500,.323,3.19,7.4,2.3,8.9,1.3,15.4,19.5,25,-0.03,0.012,3.63,3.96,3.82,0.40,1.41
10,Alessandra,Berenice,DAK,33,SP,3.3,4,6,2.78,20,20,94.0,0,0,0,87,34,74,29,11,3,3.38,1398,384,31,1,.193,1.15,.400,.289,2.56,8.3,3.3,7.1,1.1,14.9,69.9,31,-0.48,0.018,2.92,15.24,15.24,1.58,3.34
10,Braydon,Easy,CAR,33,SP,3.7,9,5,2.83,20,20,108.0,5,2,0,84,39,76,34,13,4,3.50,1573,437,37,1,.174,1.06,.643,.272,2.15,7.0,3.3,6.1,1.1,14.6,78.7,37,0.75,0.020,3.15,16.62,16.62,1.72,3.74
10,Lucian,Buttes,MTL,26,SP,3.2,7,6,2.84,20,20,101.1,2,0,0,100,32,84,32,7,4,3.10,1598,416,38,0,.202,1.14,.538,.288,3.13,8.9,2.8,7.5,0.6,15.8,79.9,38,-0.55,0.019,3.33,12.56,12.56,1.30,3.19
10,Liberty,Solis,BBR,21,SP/RP,2.3,9,3,2.87,42,0,69.0,0,0,2,65,14,63,22,6,2,3.08,967,281,22,0,.224,1.12,.750,.281,4.64,8.5,1.8,8.2,0.8,14.0,23.0,22,0.55,0.013,2.94,10.27,10.51,1.09,2.30
